Member_number;Date;Baskets
30/01/2014;2254;frozen vegetables,light bulbs,mustard,napkins
30/01/2014;2578;frozen fish,whole milk
30/01/2014;2758;dishes,napkins
30/01/2014;2909;butter,domestic eggs
30/01/2014;3115;cream cheese ,other vegetables
30/01/2014;3221;chocolate,salty snack
30/01/2014;3309;domestic eggs,white bread
30/01/2014;3767;meat,pasta
30/01/2014;3815;margarine,rolls/buns,whole milk
30/01/2014;3964;pastry,root vegetables
30/01/2014;4073;UHT-milk,berries
30/01/2014;4242;brown bread,yogurt
30/01/2014;4372;brown bread,pastry
30/01/2014;4434;beverages,butter,domestic eggs
30/01/2014;4513;dessert,shopping bags,soft cheese
30/01/2014;4832;curd,soda
30/01/2014;4884;coffee,other vegetables
31/01/2014;1148;long life bakery product,root vegetables,soda
31/01/2014;1297;red/blush wine,yogurt
31/01/2014;1367;bottled beer,whole milk
31/01/2014;1554;hygiene articles,vinegar
31/01/2014;1860;rolls/buns,sausage
31/01/2014;1905;seasonal products,soups
31/01/2014;2164;curd cheese,pip fruit
31/01/2014;2303;decalcifier,grapes
31/01/2014;2495;citrus fruit,rolls/buns,snack products
31/01/2014;2732;berries,brown bread,grapes
31/01/2014;2761;frozen vegetables,other vegetables,shopping bags,shopping bags
31/01/2014;3015;bottled water,ham,margarine
31/01/2014;3131;long life bakery product,yogurt
31/01/2014;3184;packaged fruit/vegetables,semi-finished bread
31/01/2014;3268;dish cleaner,hamburger meat
31/01/2014;3456;canned fish,yogurt
31/01/2014;3474;fruit/vegetable juice,long life bakery product
31/01/2014;3583;ice cream,other vegetables
31/01/2014;3713;berries,finished products
31/01/2014;3769;domestic eggs,rolls/buns,white bread,yogurt
31/01/2014;4077;coffee,whole milk
31/01/2014;4375;butter,waffles
31/01/2014;4400;butter milk,pet care
31/01/2014;4443;other vegetables,whole milk
31/01/2014;4616;Instant food products,pastry
31/01/2014;4715;sausage,softener
31/01/2014;4744;frankfurter,other vegetables
31/01/2014;4924;salty snack,sausage
01/02/2014;1066;bottled beer,root vegetables
01/02/2014;1248;butter,chicken
01/02/2014;1265;other vegetables,soda,whole milk
01/02/2014;1365;frozen vegetables,specialty bar
01/02/2014;1528;frozen vegetables,tropical fruit
01/02/2014;1814;frankfurter,sparkling wine
01/02/2014;1870;fruit/vegetable juice,napkins
01/02/2014;2020;beef,fruit/vegetable juice
01/02/2014;2043;brown bread,waffles
01/02/2014;2311;canned beer,pastry
01/02/2014;2472;other vegetables,white bread
01/02/2014;2480;citrus fruit,pickled vegetables
01/02/2014;2828;curd,meat
01/02/2014;3130;ice cream,yogurt
01/02/2014;3178;butter,candy
01/02/2014;3259;dishes,soda
01/02/2014;3538;waffles,yogurt
01/02/2014;3641;root vegetables,soft cheese
01/02/2014;3692;frozen dessert,misc. beverages
01/02/2014;3977;brown bread,butter milk,frozen meals,oil
01/02/2014;4014;shopping bags,soda
01/02/2014;4364;brown bread,yogurt
01/02/2014;4408;frozen fish,pip fruit
01/02/2014;4450;beef,condensed milk
01/02/2014;4666;dessert,frozen vegetables
01/02/2014;4847;other vegetables,soda
01/02/2014;4860;cream cheese ,sugar
01/02/2014;4907;bottled beer,rolls/buns,whipped/sour cream
01/02/2014;4933;bottled water,hard cheese
02/02/2014;1113;canned beer,curd
02/02/2014;1139;brown bread,canned beer,rolls/buns
02/02/2014;1180;frozen potato products,whole milk
02/02/2014;1791;bottled beer,cake bar,tropical fruit,yogurt
02/02/2014;1923;meat,pip fruit
02/02/2014;1939;rolls/buns,whipped/sour cream
02/02/2014;1996;domestic eggs,whipped/sour cream
02/02/2014;2036;soda,whole milk
02/02/2014;2215;curd,napkins
02/02/2014;2435;dessert,sausage
02/02/2014;2505;frozen vegetables,fruit/vegetable juice
02/02/2014;3194;frozen vegetables,tropical fruit
02/02/2014;3289;hard cheese,sugar
02/02/2014;3921;coffee,hard cheese
02/02/2014;4133;canned beer,soda,yogurt
02/02/2014;4291;cream cheese ,whole milk
02/02/2014;4406;newspapers,other vegetables
02/02/2014;4635;baking powder,root vegetables
02/02/2014;4679;beef,shopping bags
02/02/2014;4947;frozen potato products,white wine
03/02/2014;1206;candles,hygiene articles,tropical fruit
03/02/2014;1466;brown bread,chewing gum,citrus fruit
03/02/2014;1604;rolls/buns,specialty bar
03/02/2014;1887;waffles,whole milk,yogurt
03/02/2014;1929;newspapers,pasta
03/02/2014;1998;frozen vegetables,pot plants
03/02/2014;2032;soda,whipped/sour cream
03/02/2014;2043;curd,other vegetables
03/02/2014;2152;other vegetables,other vegetables,waffles
03/02/2014;2232;bottled water,whole milk
03/02/2014;2271;processed cheese,root vegetables,yogurt
03/02/2014;2334;rolls/buns,yogurt
03/02/2014;2430;pastry,sausage
03/02/2014;2662;root vegetables,soda
03/02/2014;2950;long life bakery product,semi-finished bread,shopping bags,soda
03/02/2014;3571;curd,dish cleaner
03/02/2014;3730;pastry,pork
03/02/2014;3835;dessert,dishes,soda,sugar
03/02/2014;3905;ice cream,meat spreads
03/02/2014;3973;domestic eggs,fruit/vegetable juice,turkey
03/02/2014;4196;flower (seeds),flower (seeds)
03/02/2014;4208;pork,rolls/buns
03/02/2014;4256;processed cheese,tropical fruit
03/02/2014;4257;UHT-milk,napkins,yogurt
03/02/2014;4632;rolls/buns,turkey
04/02/2014;1004;pip fruit,tropical fruit,whole milk
04/02/2014;1074;ketchup,semi-finished bread
04/02/2014;1160;whole milk,yogurt
04/02/2014;1427;red/blush wine,whole milk
04/02/2014;1450;cling film/bags,pickled vegetables
04/02/2014;1480;onions,tropical fruit
04/02/2014;1554;beef,curd
04/02/2014;1651;hygiene articles,tea
04/02/2014;1772;red/blush wine,sugar
04/02/2014;1859;root vegetables,soda
04/02/2014;2038;pastry,soda
04/02/2014;2201;citrus fruit,other vegetables
04/02/2014;2242;chicken,shopping bags
04/02/2014;2443;seasonal products,whole milk
04/02/2014;2597;domestic eggs,fruit/vegetable juice
04/02/2014;2602;pot plants,prosecco,sausage
04/02/2014;2935;bottled water,pastry
04/02/2014;2964;candy,curd
04/02/2014;3273;other vegetables,whole milk
04/02/2014;3462;pet care,rolls/buns
04/02/2014;3469;chicken,other vegetables
04/02/2014;3763;bottled water,citrus fruit,sparkling wine
04/02/2014;3795;hard cheese,herbs,misc. beverages,sugar
04/02/2014;3971;chocolate marshmallow,whole milk,whole milk
04/02/2014;4231;herbs,long life bakery product,tropical fruit
04/02/2014;4500;cat food,soft cheese
04/02/2014;4739;flour,yogurt
04/02/2014;4791;fruit/vegetable juice,sausage
05/02/2014;1381;coffee,other vegetables,rolls/buns
05/02/2014;1468;onions,seasonal products,shopping bags
05/02/2014;2001;chocolate,root vegetables,shopping bags,yogurt
05/02/2014;2018;rolls/buns,tropical fruit
05/02/2014;2066;flour,frozen vegetables,pickled vegetables
05/02/2014;2164;ice cream,whole milk
05/02/2014;2169;citrus fruit,long life bakery product
05/02/2014;2289;berries,red/blush wine,shopping bags
05/02/2014;2320;cream cheese ,whole milk
05/02/2014;2453;newspapers,rolls/buns
05/02/2014;3298;margarine,whole milk
05/02/2014;3306;dog food,root vegetables
05/02/2014;3476;chocolate marshmallow,frozen meals,rolls/buns
05/02/2014;4177;beef,fruit/vegetable juice,yogurt
05/02/2014;4393;coffee,whole milk
05/02/2014;4645;oil,waffles
06/02/2014;1025;coffee,shopping bags
06/02/2014;1127;roll products ,soda
06/02/2014;1159;domestic eggs,frozen vegetables
06/02/2014;1160;root vegetables,whole milk
06/02/2014;1399;other vegetables,other vegetables
06/02/2014;1425;citrus fruit,root vegetables
06/02/2014;1435;baking powder,soda,specialty chocolate
06/02/2014;1524;brown bread,whipped/sour cream
06/02/2014;2251;citrus fruit,other vegetables
06/02/2014;2321;chocolate,pip fruit
06/02/2014;2489;bottled beer,rolls/buns
06/02/2014;3104;bottled beer,frozen vegetables,rolls/buns,soda
06/02/2014;3238;canned beer,newspapers,specialty bar,white bread
06/02/2014;3248;pork,whole milk
06/02/2014;3518;finished products,other vegetables
06/02/2014;3675;liquor,pastry
06/02/2014;3684;other vegetables,whole milk
06/02/2014;3877;liquor (appetizer),soda
06/02/2014;4700;bottled beer,whole milk
06/02/2014;4958;chewing gum,coffee,margarine
07/02/2014;1001;rolls/buns,sausage,whole milk
07/02/2014;1216;citrus fruit,long life bakery product
07/02/2014;1343;chicken,other vegetables,shopping bags,whole milk
07/02/2014;1410;mustard,other vegetables,soups
07/02/2014;1617;frozen meals,sauces
07/02/2014;1811;hygiene articles,other vegetables
07/02/2014;1899;fruit/vegetable juice,soda
07/02/2014;2168;domestic eggs,grapes
07/02/2014;2718;popcorn,root vegetables,soups,specialty chocolate
07/02/2014;2834;other vegetables,soda,yogurt
07/02/2014;3101;domestic eggs,meat
07/02/2014;3146;other vegetables,root vegetables
07/02/2014;3577;fruit/vegetable juice,sugar
07/02/2014;4058;berries,flour,whole milk
07/02/2014;4684;citrus fruit,soda,whipped/sour cream
07/02/2014;4762;misc. beverages,newspapers
08/02/2014;1369;canned fish,other vegetables,waffles,white bread
08/02/2014;2207;dog food,pastry
08/02/2014;2289;UHT-milk,beverages
08/02/2014;2526;bottled beer,other vegetables
08/02/2014;2751;root vegetables,shopping bags,sliced cheese,sliced cheese
08/02/2014;2810;frozen meals,root vegetables,salty snack
08/02/2014;3063;frozen vegetables,tropical fruit
08/02/2014;3189;citrus fruit,root vegetables
08/02/2014;3323;brown bread,pastry
08/02/2014;3518;domestic eggs,whole milk,whole milk,whole milk
08/02/2014;3856;long life bakery product,yogurt
08/02/2014;3919;bottled beer,canned beer
08/02/2014;3947;chewing gum,photo/film
08/02/2014;4115;other vegetables,yogurt
08/02/2014;4228;beverages,soda
08/02/2014;4261;bottled beer,pip fruit
08/02/2014;4470;brown bread,liquor
08/02/2014;4941;pasta,yogurt
08/02/2014;4986;candles,chewing gum
09/02/2014;1002;frozen vegetables,other vegetables
09/02/2014;1186;butter,soda
09/02/2014;1283;bottled water,butter
09/02/2014;1583;cat food,sliced cheese
09/02/2014;1641;cream cheese ,pastry
09/02/2014;1693;UHT-milk,cream cheese ,other vegetables,rolls/buns
09/02/2014;1866;roll products ,specialty chocolate
09/02/2014;1940;soft cheese,yogurt
09/02/2014;2041;condensed milk,rolls/buns
09/02/2014;2314;candy,whole milk
09/02/2014;2534;beef,long life bakery product
09/02/2014;2536;cling film/bags,specialty bar,whole milk
09/02/2014;2718;white bread,whole milk
09/02/2014;2765;beverages,fruit/vegetable juice
09/02/2014;2997;bottled water,yogurt
09/02/2014;3075;coffee,hard cheese
09/02/2014;3210;hygiene articles,pork
09/02/2014;3487;bottled water,rolls/buns
09/02/2014;3493;canned beer,canned beer
09/02/2014;3583;pet care,root vegetables
09/02/2014;3688;rice,whipped/sour cream
09/02/2014;3689;long life bakery product,zwieback
09/02/2014;4963;hygiene articles,other vegetables
10/02/2014;1533;red/blush wine,specialty fat
10/02/2014;1628;margarine,soda,softener,whole milk
10/02/2014;1634;fruit/vegetable juice,herbs
10/02/2014;1969;pork,rolls/buns
10/02/2014;1998;candles,chewing gum
10/02/2014;2045;brandy,soda
10/02/2014;2139;margarine,other vegetables
10/02/2014;2504;butter,condensed milk
10/02/2014;3099;butter,frozen dessert,meat
10/02/2014;3894;specialty vegetables,yogurt
10/02/2014;3926;cat food,onions
10/02/2014;4601;other vegetables,specialty chocolate
10/02/2014;4736;curd,other vegetables
10/02/2014;4788;candy,other vegetables
10/02/2014;4868;brown bread,root vegetables
10/02/2014;4893;sliced cheese,soda
10/02/2014;4975;artif. sweetener,curd
11/02/2014;1081;beverages,yogurt
11/02/2014;1330;curd,processed cheese,whole milk
11/02/2014;1410;bottled water,bottled water
11/02/2014;2428;margarine,sugar,yogurt
11/02/2014;2685;citrus fruit,whole milk
11/02/2014;2738;beef,frozen meals,pot plants
11/02/2014;2849;UHT-milk,herbs,newspapers
11/02/2014;3343;berries,hygiene articles
11/02/2014;3697;dessert,other vegetables
11/02/2014;4045;beverages,pastry
11/02/2014;4149;frozen fish,ice cream,tropical fruit
11/02/2014;4348;salty snack,white bread
11/02/2014;4520;margarine,whole milk
11/02/2014;4628;specialty chocolate,zwieback
11/02/2014;4789;beef,domestic eggs
11/02/2014;4797;citrus fruit,pastry
11/02/2014;4852;brown bread,citrus fruit
12/02/2014;1427;candy,canned fish
12/02/2014;1574;bottled beer,frozen fish
12/02/2014;1851;curd,root vegetables
12/02/2014;2196;candy,curd,whole milk,yogurt
12/02/2014;2423;roll products ,seasonal products
12/02/2014;2547;soda,tropical fruit
12/02/2014;3142;tropical fruit,whole milk
12/02/2014;3383;misc. beverages,soda
12/02/2014;3649;beef,yogurt
12/02/2014;3761;grapes,sugar,tropical fruit
12/02/2014;3861;sweet spreads,whipped/sour cream
12/02/2014;4314;other vegetables,waffles
12/02/2014;4341;chocolate marshmallow,other vegetables
12/02/2014;4370;domestic eggs,long life bakery product,other vegetables
12/02/2014;4440;newspapers,other vegetables
12/02/2014;4603;brown bread,cat food
12/02/2014;4719;detergent,fruit/vegetable juice,whole milk,yogurt
12/02/2014;4722;hamburger meat,yogurt
12/02/2014;4746;bottled water,hygiene articles
13/02/2014;1279;butter,oil
13/02/2014;1494;bottled water,rolls/buns
13/02/2014;1597;cake bar,frozen meals
13/02/2014;1621;beef,detergent,shopping bags,waffles
13/02/2014;1648;newspapers,red/blush wine
13/02/2014;1895;soups,specialty cheese
13/02/2014;1896;newspapers,soda
13/02/2014;2116;fruit/vegetable juice,other vegetables
13/02/2014;2222;chewing gum,curd cheese,grapes
13/02/2014;2377;bottled beer,pastry
13/02/2014;2421;pastry,rolls/buns
13/02/2014;2746;curd,dental care
13/02/2014;2854;bottled beer,napkins,rolls/buns
13/02/2014;2890;bottled water,flour,shopping bags,soda
13/02/2014;3507;photo/film,root vegetables
13/02/2014;3664;napkins,pastry
13/02/2014;3785;cream cheese ,fruit/vegetable juice
13/02/2014;3982;canned beer,dessert
13/02/2014;4145;candy,shopping bags
13/02/2014;4633;onions,specialty chocolate
13/02/2014;4872;bottled beer,domestic eggs,newspapers
14/02/2014;1102;frozen vegetables,root vegetables
14/02/2014;1342;napkins,white bread
14/02/2014;1575;newspapers,rolls/buns
14/02/2014;1783;misc. beverages,misc. beverages,yogurt
14/02/2014;1929;curd,soda
14/02/2014;1966;frozen vegetables,grapes,vinegar
14/02/2014;2081;hamburger meat,seasonal products
14/02/2014;2153;shopping bags,soda
14/02/2014;2312;pastry,pip fruit
14/02/2014;2584;Instant food products,whole milk
14/02/2014;2626;chocolate,other vegetables,yogurt
14/02/2014;2693;bottled water,coffee,liqueur
14/02/2014;2886;curd,waffles
14/02/2014;2930;bottled water,curd
14/02/2014;3010;other vegetables,root vegetables
14/02/2014;3158;margarine,processed cheese
14/02/2014;3164;citrus fruit,coffee
14/02/2014;3502;coffee,soda
14/02/2014;3901;rolls/buns,whole milk
14/02/2014;3917;sausage,soda,whipped/sour cream
14/02/2014;4153;UHT-milk,chocolate,flour,long life bakery product,sausage,whole milk
14/02/2014;4173;candy,whipped/sour cream
14/02/2014;4387;cream cheese ,frozen vegetables,soda
14/02/2014;4394;berries,other vegetables
15/02/2014;1011;bottled water,candy,citrus fruit,rolls/buns
15/02/2014;1050;beverages,waffles
15/02/2014;1318;mustard,yogurt
15/02/2014;1472;curd,curd cheese,misc. beverages,pork
15/02/2014;1751;candy,whole milk
15/02/2014;1881;bottled water,frozen dessert,root vegetables
15/02/2014;1966;meat spreads,other vegetables,specialty cheese
15/02/2014;1998;misc. beverages,pastry,whipped/sour cream
15/02/2014;2135;hard cheese,instant coffee,newspapers,salty snack
15/02/2014;2156;chocolate,soda
15/02/2014;2322;cake bar,pip fruit
15/02/2014;3080;domestic eggs,yogurt
15/02/2014;3400;hard cheese,rolls/buns
15/02/2014;3714;domestic eggs,other vegetables
15/02/2014;3751;semi-finished bread,specialty bar
15/02/2014;3798;chocolate marshmallow,soda
15/02/2014;3919;berries,pastry
15/02/2014;3960;rolls/buns,rolls/buns,root vegetables,whipped/sour cream
15/02/2014;4376;other vegetables,rolls/buns
15/02/2014;4441;bottled beer,butter
15/02/2014;4661;cream cheese ,soda
16/02/2014;1193;shopping bags,soda
16/02/2014;1632;brown bread,shopping bags,soda
16/02/2014;2093;waffles,whipped/sour cream
16/02/2014;2416;butter milk,fruit/vegetable juice,margarine,pastry
16/02/2014;2439;packaged fruit/vegetables,whole milk
16/02/2014;2611;margarine,roll products 
16/02/2014;2719;hygiene articles,rolls/buns,whole milk
16/02/2014;2792;brown bread,mayonnaise
16/02/2014;2796;oil,whipped/sour cream
16/02/2014;3022;chicken,rolls/buns
16/02/2014;3535;rolls/buns,whole milk
16/02/2014;3612;flour,seasonal products
16/02/2014;3662;bottled water,white wine
16/02/2014;3736;liquor (appetizer),semi-finished bread
16/02/2014;3748;brown bread,hamburger meat,pastry
16/02/2014;3769;hygiene articles,pickled vegetables
16/02/2014;4098;bottled water,other vegetables,yogurt
16/02/2014;4162;curd cheese,margarine,red/blush wine
16/02/2014;4163;newspapers,other vegetables
16/02/2014;4172;Instant food products,whipped/sour cream
16/02/2014;4202;female sanitary products,other vegetables
16/02/2014;4433;grapes,whole milk
16/02/2014;4935;bottled beer,cat food,newspapers
16/02/2014;4939;bottled beer,fruit/vegetable juice
17/02/2014;1166;brown bread,root vegetables
17/02/2014;1581;napkins,newspapers
17/02/2014;1684;curd,white wine
17/02/2014;1865;oil,onions
17/02/2014;1900;bottled beer,pip fruit
17/02/2014;1903;margarine,sweet spreads
17/02/2014;2059;long life bakery product,tropical fruit
17/02/2014;2241;frozen vegetables,rolls/buns,root vegetables
17/02/2014;2316;bottled beer,pip fruit
17/02/2014;2460;bottled water,soda
17/02/2014;2697;berries,dishes
17/02/2014;2788;dessert,domestic eggs
17/02/2014;2813;cake bar,chocolate,tropical fruit
17/02/2014;3895;dessert,fruit/vegetable juice,other vegetables,other vegetables
17/02/2014;3910;pet care,soda
17/02/2014;3920;brandy,soda,whole milk
17/02/2014;4015;bottled beer,canned beer
17/02/2014;4133;pastry,root vegetables
17/02/2014;4192;canned beer,oil,root vegetables,whole milk
17/02/2014;4320;rolls/buns,whole milk
17/02/2014;4414;beef,rolls/buns
17/02/2014;4430;margarine,pip fruit,rolls/buns
17/02/2014;4710;other vegetables,pickled vegetables,salty snack
17/02/2014;4770;chicken,roll products 
17/02/2014;4788;other vegetables,whipped/sour cream
18/02/2014;1134;cream cheese ,newspapers
18/02/2014;1290;margarine,rice
18/02/2014;1432;berries,cat food,pip fruit,specialty bar
18/02/2014;1526;domestic eggs,other vegetables
18/02/2014;1924;cream cheese ,white wine
18/02/2014;2072;newspapers,salty snack
18/02/2014;2131;citrus fruit,soda
18/02/2014;2138;long life bakery product,pip fruit
18/02/2014;2316;rice,shopping bags
18/02/2014;2452;domestic eggs,frankfurter
18/02/2014;2627;beverages,coffee
18/02/2014;2649;hard cheese,whole milk
18/02/2014;2794;canned beer,chicken,whole milk
18/02/2014;3041;pastry,shopping bags
18/02/2014;3495;canned vegetables,fruit/vegetable juice
